
hshd_num,basket_num,purchase_date,product_num,spend,units
9629,651,02-NOV-18,85822,0.79,1,CENTRAL,43,2018
9629,651,02-NOV-18,85880,0.79,1,CENTRAL,43,2018
9634,2629,02-NOV-18,72580,4.39,1,WEST   ,43,2018
9638,2512,02-NOV-18,5049454,2.19,1,WEST   ,43,2018
9639,2512,02-NOV-18,6779521,9.99,1,WEST   ,43,2018
9640,3411,03-NOV-18,6513700,1.0,1,SOUTH  ,43,2018
9640,3411,03-NOV-18,5107273,1.99,1,SOUTH  ,43,2018
9650,4146,03-NOV-18,4075920,0.79,1,WEST   ,43,2018
9650,4146,03-NOV-18,3117599,3.0,2,WEST   ,43,2018
9653,2442,03-NOV-18,550381,3.0,2,WEST   ,43,2018
9654,2442,03-NOV-18,6295291,1.99,1,WEST   ,43,2018
9665,4453,03-NOV-18,957033,3.34,1,SOUTH  ,43,2018
9666,4453,03-NOV-18,778615,3.34,2,SOUTH  ,43,2018
9672,1895,03-NOV-18,786559,1.79,1,EAST   ,43,2018
9674,514,03-NOV-18,9210,1.01,1,CENTRAL,43,2018
9674,514,03-NOV-18,3670170,5.58,2,CENTRAL,43,2018
9678,3220,03-NOV-18,6592614,13.98,2,SOUTH  ,43,2018
9681,4897,03-NOV-18,8588,0.39,1,SOUTH  ,43,2018
9694,4745,03-NOV-18,3947763,1.98,2,WEST   ,43,2018
9705,1137,03-NOV-18,5214208,6.99,1,EAST   ,43,2018
9708,3820,03-NOV-18,100870,1.19,1,CENTRAL,43,2018
9715,1399,03-NOV-18,6237209,0.99,1,SOUTH  ,43,2018
9735,3151,03-NOV-18,761441,4.99,1,SOUTH  ,43,2018
9740,459,03-NOV-18,89307,1.69,1,CENTRAL,43,2018
9741,986,03-NOV-18,957020,2.99,1,EAST   ,43,2018
9762,1080,03-NOV-18,97407,2.79,1,EAST   ,43,2018
9765,3655,03-NOV-18,1369128,19.93,2,SOUTH  ,43,2018
9768,4745,04-NOV-18,86017,1.99,1,WEST   ,44,2018
9770,1034,04-NOV-18,8490,0.99,1,EAST   ,44,2018
9774,401,04-NOV-18,8471,2.07,3,CENTRAL,44,2018
9776,4836,04-NOV-18,98952,1.49,1,SOUTH  ,44,2018
9778,1994,04-NOV-18,559557,1.49,1,CENTRAL,44,2018
9785,2150,04-NOV-18,6083569,1.14,1,EAST   ,44,2018
9786,3060,04-NOV-18,1084614,9.98,2,SOUTH  ,44,2018
9787,766,04-NOV-18,965328,5.0,2,CENTRAL,44,2018
9787,766,04-NOV-18,199015,2.99,1,CENTRAL,44,2018
9789,3164,04-NOV-18,777675,1.0,1,SOUTH  ,44,2018
9797,3784,04-NOV-18,135394,0.99,1,CENTRAL,44,2018
9797,3784,04-NOV-18,141907,1.99,1,CENTRAL,44,2018
9802,3486,04-NOV-18,5184801,3.79,1,SOUTH  ,44,2018
9803,1265,04-NOV-18,3974210,1.59,1,EAST   ,44,2018
9805,1600,04-NOV-18,6931206,3.99,1,WEST   ,44,2018
9809,984,04-NOV-18,100774,12.49,1,EAST   ,44,2018
9811,4498,04-NOV-18,6720594,4.99,1,WEST   ,44,2018
9813,682,04-NOV-18,1079970,0.69,1,CENTRAL,44,2018
9826,4085,04-NOV-18,1140560,1.39,1,CENTRAL,44,2018
9830,2630,04-NOV-18,33110,2.99,1,CENTRAL,44,2018
9834,1241,04-NOV-18,960460,9.0,3,EAST   ,44,2018
9837,764,04-NOV-18,3974208,2.99,1,CENTRAL,44,2018
9845,184,04-NOV-18,4736148,0.79,1,EAST   ,44,2018
9853,1786,04-NOV-18,84815,0.98,1,WEST   ,44,2018
9862,3022,04-NOV-18,84759,1.99,1,SOUTH  ,44,2018
9865,4506,04-NOV-18,101604,1.79,1,SOUTH  ,44,2018
9875,4011,04-NOV-18,5340941,5.0,2,SOUTH  ,44,2018
9879,2572,05-NOV-18,4011789,2.08,1,WEST   ,44,2018
9889,3496,05-NOV-18,4664696,2.99,1,SOUTH  ,44,2018
9889,3496,05-NOV-18,4030177,3.99,1,SOUTH  ,44,2018
9897,3314,05-NOV-18,4712549,1.58,2,SOUTH  ,44,2018
9900,1699,05-NOV-18,5962421,1.05,1,EAST   ,44,2018
9900,1699,05-NOV-18,102256,6.99,1,EAST   ,44,2018
9912,651,05-NOV-18,894272,2.79,1,CENTRAL,44,2018
9935,3551,05-NOV-18,334822,6.49,1,SOUTH  ,44,2018
9952,1885,04-NOV-18,5626837,2.69,1,SOUTH  ,44,2018
9962,992,04-NOV-18,929481,1.99,1,EAST   ,44,2018
9962,992,04-NOV-18,5282783,5.48,2,EAST   ,44,2018
9964,4623,04-NOV-18,97538,3.79,1,EAST   ,44,2018
9964,4623,04-NOV-18,147823,5.99,1,EAST   ,44,2018
9966,991,04-NOV-18,6803374,1.74,1,EAST   ,44,2018
9984,136,05-NOV-18,6127829,5.98,2,EAST   ,44,2018
9987,3523,05-NOV-18,6681204,7.06,1,SOUTH  ,44,2018
9997,3105,05-NOV-18,637462,7.99,1,SOUTH  ,44,2018
10000,1195,05-NOV-18,6988660,2.4,6,EAST   ,44,2018
10012,2519,05-NOV-18,2246190,6.49,1,WEST   ,44,2018
10023,3582,05-NOV-18,206152,1.25,1,SOUTH  ,44,2018
10036,4982,06-NOV-18,2267712,1.12,1,WEST   ,44,2018
10044,1373,06-NOV-18,4082278,0.43,1,EAST   ,44,2018
10059,2066,06-NOV-18,559369,1.49,1,CENTRAL,44,2018
10059,2066,06-NOV-18,100940,6.58,2,CENTRAL,44,2018
10064,1699,06-NOV-18,6839980,9.19,1,EAST   ,44,2018
10085,1433,06-NOV-18,143833,5.16,4,WEST   ,44,2018
10096,4293,06-NOV-18,1141754,6.99,1,SOUTH  ,44,2018
10101,2435,06-NOV-18,5094750,3.99,1,WEST   ,44,2018
10107,720,06-NOV-18,6790064,4.99,1,CENTRAL,44,2018
10108,3105,07-NOV-18,991979,3.49,1,SOUTH  ,44,2018
10109,514,07-NOV-18,266667,1.49,1,CENTRAL,44,2018
10115,2371,07-NOV-18,5473090,1.79,1,WEST   ,44,2018
10116,3214,07-NOV-18,86341,1.79,1,SOUTH  ,44,2018
10117,3214,07-NOV-18,728437,1.59,1,SOUTH  ,44,2018
10129,2442,07-NOV-18,5534635,0.9,1,WEST   ,44,2018
10142,2780,07-NOV-18,4751917,0.9,1,WEST   ,44,2018
10142,2780,07-NOV-18,6840362,0.9,1,WEST   ,44,2018
10157,3496,07-NOV-18,6922474,9.99,1,SOUTH  ,44,2018
10176,4713,06-NOV-18,143811,2.29,1,SOUTH  ,44,2018
10176,4713,06-NOV-18,1373660,2.56,1,SOUTH  ,44,2018
10176,4713,06-NOV-18,494089,3.29,1,SOUTH  ,44,2018
10179,1748,06-NOV-18,8473,0.5,1,WEST   ,44,2018
10193,3820,06-NOV-18,6706904,4.49,1,CENTRAL,44,2018
10198,453,06-NOV-18,8492,0.61,1,EAST   ,44,2018
10204,2077,06-NOV-18,6610063,4.99,1,EAST   ,44,2018
10204,2077,06-NOV-18,5376355,6.99,1,EAST   ,44,2018
10214,3232,07-NOV-18,377760,6.68,1,EAST   ,44,2018
10222,3476,07-NOV-18,147326,2.49,1,SOUTH  ,44,2018
10253,2629,07-NOV-18,5494253,5.99,1,WEST   ,44,2018
10258,992,07-NOV-18,98219,2.99,1,EAST   ,44,2018
10261,789,07-NOV-18,5443619,1.57,1,CENTRAL,44,2018
10261,789,07-NOV-18,100975,2.59,1,CENTRAL,44,2018
10261,789,07-NOV-18,5290811,5.66,1,CENTRAL,44,2018
10275,2011,07-NOV-18,6154659,1.92,1,EAST   ,44,2018
10276,4974,07-NOV-18,84767,2.49,1,CENTRAL,44,2018
10277,1102,08-NOV-18,543454,8.94,1,EAST   ,44,2018
10293,2435,08-NOV-18,6883793,1.49,1,WEST   ,44,2018
10301,984,08-NOV-18,513089,2.97,3,EAST   ,44,2018
10302,1034,08-NOV-18,4644301,1.99,1,EAST   ,44,2018
10307,1632,08-NOV-18,98720,4.0,8,WEST   ,44,2018
10311,242,08-NOV-18,5450995,2.99,1,EAST   ,44,2018
10311,242,08-NOV-18,5556999,2.99,1,EAST   ,44,2018
10318,4594,08-NOV-18,728414,1.0,1,WEST   ,44,2018
10339,2504,08-NOV-18,2267712,0.92,1,WEST   ,44,2018
10354,1770,08-NOV-18,101153,1.0,1,CENTRAL,44,2018
10361,4085,08-NOV-18,277335,5.29,1,CENTRAL,44,2018
10365,1861,08-NOV-18,5834961,2.0,1,SOUTH  ,44,2018
10383,1245,09-NOV-18,5229521,0.89,1,EAST   ,44,2018
10383,1245,09-NOV-18,207118,4.0,2,EAST   ,44,2018
10384,2442,09-NOV-18,194410,1.0,1,WEST   ,44,2018
10389,3993,09-NOV-18,191810,1.5,1,WEST   ,44,2018
10394,4146,09-NOV-18,491605,1.79,1,WEST   ,44,2018
10422,3163,08-NOV-18,4076780,2.02,1,SOUTH  ,44,2018
10423,2531,08-NOV-18,1360017,9.75,1,WEST   ,44,2018
10426,3319,08-NOV-18,2199216,2.5,1,EAST   ,44,2018
10426,3319,08-NOV-18,4577667,2.69,1,EAST   ,44,2018
10432,2175,08-NOV-18,1178606,7.99,1,WEST   ,44,2018
10440,60,09-NOV-18,4853832,1.0,1,EAST   ,44,2018
10440,60,09-NOV-18,439520,2.19,1,EAST   ,44,2018
10440,60,09-NOV-18,84766,5.67,3,EAST   ,44,2018
10443,3840,09-NOV-18,88715,0.59,1,EAST   ,44,2018
10443,3840,09-NOV-18,513060,0.99,1,EAST   ,44,2018
10443,3840,09-NOV-18,93551,1.38,2,EAST   ,44,2018
10444,1748,09-NOV-18,75221,3.99,1,WEST   ,44,2018
10451,2453,09-NOV-18,4671936,5.98,2,WEST   ,44,2018
10467,482,09-NOV-18,135388,0.98,2,CENTRAL,44,2018
10467,482,09-NOV-18,505302,3.89,1,CENTRAL,44,2018
10486,991,09-NOV-18,1360338,8.2,1,EAST   ,44,2018
10500,2433,09-NOV-18,92198,0.99,1,WEST   ,44,2018
10509,4587,09-NOV-18,5290844,4.4,1,EAST   ,44,2018
10509,4587,09-NOV-18,3672244,13.99,1,EAST   ,44,2018
10519,1709,09-NOV-18,266717,3.96,4,CENTRAL,44,2018
10524,1034,09-NOV-18,85880,0.79,1,EAST   ,44,2018
10526,4897,09-NOV-18,1088359,3.99,1,SOUTH  ,44,2018
10535,577,10-NOV-18,8898,2.47,1,CENTRAL,44,2018
10539,4218,10-NOV-18,167536,1.99,1,EAST   ,44,2018
10541,210,10-NOV-18,6918712,4.38,1,EAST   ,44,2018
10550,2507,10-NOV-18,143388,2.49,1,WEST   ,44,2018
10554,1916,10-NOV-18,5229522,1.99,1,WEST   ,44,2018
10563,4506,10-NOV-18,6260525,2.99,1,SOUTH  ,44,2018
10563,4506,10-NOV-18,5493751,5.48,2,SOUTH  ,44,2018
10564,2102,10-NOV-18,88715,0.99,1,SOUTH  ,44,2018
10576,3014,10-NOV-18,88715,1.19,1,SOUTH  ,44,2018
10576,3014,10-NOV-18,100196,1.99,1,SOUTH  ,44,2018
10579,2780,10-NOV-18,97584,1.96,2,WEST   ,44,2018
10579,2780,10-NOV-18,777867,1.99,1,WEST   ,44,2018
10581,428,10-NOV-18,5536735,5.98,2,CENTRAL,44,2018
10582,2607,10-NOV-18,101636,1.79,1,WEST   ,44,2018
10584,2420,10-NOV-18,6076082,3.49,1,WEST   ,44,2018
10597,3246,10-NOV-18,1015724,1.69,1,SOUTH  ,44,2018
10602,1120,10-NOV-18,974736,1.98,2,EAST   ,44,2018
10608,3523,10-NOV-18,97229,2.0,2,SOUTH  ,44,2018
10608,3523,10-NOV-18,679455,1.99,1,SOUTH  ,44,2018
10608,3523,10-NOV-18,1360329,11.27,2,SOUTH  ,44,2018
10609,1446,10-NOV-18,96259,1.0,1,SOUTH  ,44,2018
10609,1446,10-NOV-18,777774,1.98,2,SOUTH  ,44,2018
10609,1446,10-NOV-18,3676386,5.39,1,SOUTH  ,44,2018
10618,2629,10-NOV-18,1217679,3.99,1,WEST   ,44,2018
10621,438,10-NOV-18,353369,2.39,1,CENTRAL,44,2018
10621,438,10-NOV-18,5918652,7.77,1,CENTRAL,44,2018
10626,1277,10-NOV-18,6500662,2.0,1,CENTRAL,44,2018
10626,1277,10-NOV-18,5780299,4.49,1,CENTRAL,44,2018
10628,2306,10-NOV-18,288781,1.29,1,WEST   ,44,2018
10629,2148,10-NOV-18,5230139,3.99,1,CENTRAL,44,2018
10630,2150,10-NOV-18,9004,1.0,3,EAST   ,44,2018
10630,2150,10-NOV-18,6449027,3.22,1,EAST   ,44,2018
10634,3418,10-NOV-18,101687,2.49,1,SOUTH  ,44,2018
10637,3635,10-NOV-18,513060,-3.0,0,SOUTH  ,44,2018
10643,3111,10-NOV-18,6774131,5.34,2,SOUTH  ,44,2018
10646,1441,10-NOV-18,5312916,7.69,1,WEST   ,44,2018
10647,2189,10-NOV-18,338327,4.0,2,EAST   ,44,2018
10648,3655,10-NOV-18,84666,1.49,1,SOUTH  ,44,2018
10649,1080,10-NOV-18,101683,1.99,1,EAST   ,44,2018
10649,1080,10-NOV-18,3117599,2.5,1,EAST   ,44,2018
10666,1492,10-NOV-18,72569,1.0,1,EAST   ,44,2018
10673,1020,10-NOV-18,325654,32.45,5,EAST   ,44,2018
10693,3442,11-NOV-18,101627,0.99,1,SOUTH  ,45,2018
10699,4457,11-NOV-18,6770616,3.0,1,SOUTH  ,45,2018
10715,1012,11-NOV-18,5537854,2.79,1,EAST   ,45,2018
10718,3243,11-NOV-18,761858,1.0,1,SOUTH  ,45,2018
10721,3881,11-NOV-18,6878184,11.98,2,SOUTH  ,45,2018
10730,3486,11-NOV-18,3787225,1.98,2,SOUTH  ,45,2018
10744,1885,11-NOV-18,9210,2.96,1,SOUTH  ,45,2018
10745,4171,11-NOV-18,321286,1.89,1,EAST   ,45,2018
10746,991,11-NOV-18,1091338,3.78,2,EAST   ,45,2018
10774,984,11-NOV-18,402970,1.67,1,EAST   ,45,2018
10778,4420,12-NOV-18,8979,1.19,1,EAST   ,45,2018
10791,2573,12-NOV-18,3974215,2.99,1,WEST   ,45,2018
10799,2011,11-NOV-18,8471,2.07,3,EAST   ,45,2018
10807,3809,11-NOV-18,6671888,2.99,1,CENTRAL,45,2018
10810,4778,11-NOV-18,101762,4.99,1,WEST   ,45,2018
10812,4878,11-NOV-18,550715,2.0,1,EAST   ,45,2018
10815,1618,11-NOV-18,189705,2.97,1,WEST   ,45,2018
10817,3687,11-NOV-18,1411424,2.98,1,SOUTH  ,45,2018
10821,1399,11-NOV-18,85675,1.89,1,SOUTH  ,45,2018
10833,1904,11-NOV-18,6804940,1.5,1,EAST   ,45,2018
10834,4405,11-NOV-18,635809,2.5,1,EAST   ,45,2018
10843,4126,11-NOV-18,441483,3.99,1,CENTRAL,45,2018
10844,2762,11-NOV-18,2267728,1.38,1,WEST   ,45,2018
10845,2148,11-NOV-18,86214,3.19,1,CENTRAL,45,2018
10861,3551,12-NOV-18,5745394,1.0,1,SOUTH  ,45,2018
10863,4414,12-NOV-18,86012,2.99,1,CENTRAL,45,2018
10867,1080,12-NOV-18,5288609,3.58,2,EAST   ,45,2018
10869,2406,12-NOV-18,3679903,4.29,1,WEST   ,45,2018
10889,4713,12-NOV-18,91013,1.39,1,SOUTH  ,45,2018
10902,2433,12-NOV-18,4215177,4.76,4,WEST   ,45,2018
10911,616,12-NOV-18,5087678,4.99,1,CENTRAL,45,2018
10916,3411,12-NOV-18,5039892,1.49,1,SOUTH  ,45,2018
10916,3411,12-NOV-18,1091372,1.67,1,SOUTH  ,45,2018
10941,4453,13-NOV-18,1082297,3.99,1,SOUTH  ,45,2018
10941,4453,13-NOV-18,4798777,4.99,1,SOUTH  ,45,2018
10969,984,13-NOV-18,277879,2.99,1,EAST   ,45,2018
10987,4017,13-NOV-18,494172,6.99,1,WEST   ,45,2018
11000,605,13-NOV-18,4048385,1.31,1,CENTRAL,45,2018
11004,3635,13-NOV-18,93533,1.99,1,SOUTH  ,45,2018
11020,3904,13-NOV-18,102659,4.29,1,EAST   ,45,2018
11020,3904,13-NOV-18,1371827,4.34,1,EAST   ,45,2018
11024,2371,13-NOV-18,767255,2.99,1,WEST   ,45,2018
11035,361,14-NOV-18,137303,3.0,2,SOUTH  ,45,2018
11045,3003,14-NOV-18,4494397,2.99,1,CENTRAL,45,2018
11058,692,14-NOV-18,1340626,12.4,1,CENTRAL,45,2018
11069,4005,14-NOV-18,6816107,1.0,1,WEST   ,45,2018
11115,1786,14-NOV-18,93161,3.29,1,WEST   ,45,2018
11130,3022,14-NOV-18,100944,2.99,1,SOUTH  ,45,2018
11133,2244,14-NOV-18,1042393,6.0,2,CENTRAL,45,2018
11145,1916,14-NOV-18,1290672,8.99,1,WEST   ,45,2018
11160,1270,15-NOV-18,895339,5.79,1,CENTRAL,45,2018
11161,1270,15-NOV-18,204868,3.58,2,CENTRAL,45,2018
11161,1270,15-NOV-18,507900,4.99,1,CENTRAL,45,2018
11161,1270,15-NOV-18,95965,6.99,1,CENTRAL,45,2018
11163,3551,15-NOV-18,85040,1.25,1,SOUTH  ,45,2018
11175,1446,15-NOV-18,2170934,16.99,1,SOUTH  ,45,2018
11216,4372,16-NOV-18,278912,2.29,1,CENTRAL,45,2018
11216,4372,16-NOV-18,5352865,3.29,1,CENTRAL,45,2018
11218,2756,16-NOV-18,4780978,2.5,1,CENTRAL,45,2018
11227,2150,16-NOV-18,2840945,2.99,1,EAST   ,45,2018
11238,2654,16-NOV-18,137304,1.5,1,WEST   ,45,2018
11241,2102,16-NOV-18,93067,2.0,4,SOUTH  ,45,2018
11242,1990,15-NOV-18,6931211,1.99,1,CENTRAL,45,2018
11243,815,15-NOV-18,88717,2.15,1,CENTRAL,45,2018
11265,3049,15-NOV-18,5390293,1.67,1,SOUTH  ,45,2018
11310,1290,15-NOV-18,5466157,3.69,1,CENTRAL,45,2018
11316,3809,16-NOV-18,8979,1.39,1,CENTRAL,45,2018
11316,3809,16-NOV-18,96157,1.59,1,CENTRAL,45,2018
11324,2607,16-NOV-18,143388,2.49,1,WEST   ,45,2018
11332,3811,16-NOV-18,3740399,1.0,1,SOUTH  ,45,2018
11333,1241,16-NOV-18,5114373,2.49,1,EAST   ,45,2018
11375,1797,17-NOV-18,4762666,2.0,1,CENTRAL,45,2018
11382,3840,17-NOV-18,6595777,1.25,1,EAST   ,45,2018
11385,3496,17-NOV-18,778326,2.29,1,SOUTH  ,45,2018
11404,3151,17-NOV-18,191504,1.25,1,CENTRAL,45,2018
11404,3151,17-NOV-18,5918656,7.77,1,CENTRAL,45,2018
11411,3474,17-NOV-18,5290811,3.92,1,SOUTH  ,45,2018
11413,3758,17-NOV-18,761857,1.67,1,SOUTH  ,45,2018
11415,3904,17-NOV-18,5987790,2.99,1,EAST   ,45,2018
11415,3904,17-NOV-18,6885279,5.99,1,EAST   ,45,2018
11416,2745,17-NOV-18,98746,1.29,1,WEST   ,45,2018
11416,2745,17-NOV-18,5107276,1.67,1,WEST   ,45,2018
11416,2745,17-NOV-18,366234,2.29,1,WEST   ,45,2018
11418,1554,17-NOV-18,3740391,1.0,1,EAST   ,45,2018
11439,4249,16-NOV-18,94088,2.0,2,EAST   ,45,2018
11439,4249,16-NOV-18,99590,1.49,1,EAST   ,45,2018
11439,4249,16-NOV-18,784050,3.49,1,EAST   ,45,2018
11439,4249,16-NOV-18,6779653,3.99,1,EAST   ,45,2018
11444,2066,17-NOV-18,4930805,1.0,1,CENTRAL,45,2018
11444,2066,17-NOV-18,416782,2.5,1,CENTRAL,45,2018
11458,183,17-NOV-18,4331158,21.98,2,EAST   ,45,2018
11465,2391,17-NOV-18,6591936,15.0,1,WEST   ,45,2018
11468,1895,17-NOV-18,3740397,4.0,4,EAST   ,45,2018
11468,1895,17-NOV-18,4987409,1.29,1,EAST   ,45,2018
11475,172,17-NOV-18,761331,11.0,4,EAST   ,45,2018
11481,1729,17-NOV-18,6218300,0.89,1,CENTRAL,45,2018
11482,4078,17-NOV-18,101611,2.68,1,EAST   ,45,2018
11490,1012,17-NOV-18,778402,2.29,1,EAST   ,45,2018
11492,2011,17-NOV-18,9276,0.99,1,EAST   ,45,2018
11496,984,17-NOV-18,125822,2.5,1,EAST   ,45,2018
11498,2629,17-NOV-18,92496,5.98,2,WEST   ,45,2018
11499,2232,17-NOV-18,777736,0.39,1,CENTRAL,45,2018
11499,2232,17-NOV-18,84775,1.19,1,CENTRAL,45,2018
11503,2436,18-NOV-18,3670271,2.98,2,WEST   ,46,2018
11507,2024,18-NOV-18,100940,5.98,2,WEST   ,46,2018
11512,2986,18-NOV-18,93926,0.49,1,SOUTH  ,46,2018
11512,2986,18-NOV-18,71987,1.0,1,SOUTH  ,46,2018
11513,616,18-NOV-18,101331,3.59,1,CENTRAL,46,2018
11521,4766,18-NOV-18,2390145,2.97,3,WEST   ,46,2018
11523,4857,18-NOV-18,6179090,0.99,1,CENTRAL,46,2018
11526,3232,18-NOV-18,377760,6.68,1,EAST   ,46,2018
11527,1861,18-NOV-18,6822748,8.99,1,SOUTH  ,46,2018
11530,4594,18-NOV-18,4528243,2.99,1,WEST   ,46,2018
11534,3889,18-NOV-18,6477748,6.99,1,SOUTH  ,46,2018
11535,3486,18-NOV-18,191323,2.5,1,SOUTH  ,46,2018
11540,1399,18-NOV-18,5448389,1.59,1,SOUTH  ,46,2018
11547,2629,18-NOV-18,1167952,2.99,1,WEST   ,46,2018
11551,1187,18-NOV-18,1443834,3.19,1,EAST   ,46,2018
11551,1187,18-NOV-18,249575,8.49,1,EAST   ,46,2018
11552,3476,18-NOV-18,140846,1.0,1,SOUTH  ,46,2018
11553,1195,18-NOV-18,76830,1.25,1,EAST   ,46,2018
11553,1195,18-NOV-18,5196336,3.99,1,EAST   ,46,2018
11555,1492,18-NOV-18,99967,2.5,1,EAST   ,46,2018
11555,1492,18-NOV-18,6785652,3.99,1,EAST   ,46,2018
11560,2512,18-NOV-18,99089,1.79,1,WEST   ,46,2018
11562,4987,18-NOV-18,124579,1.79,1,CENTRAL,46,2018
11563,4987,18-NOV-18,766882,3.0,3,CENTRAL,46,2018
11563,4987,18-NOV-18,6885280,8.98,2,CENTRAL,46,2018
11577,1545,17-NOV-18,5290802,6.83,1,WEST   ,45,2018
11585,3993,18-NOV-18,6785534,3.0,1,WEST   ,46,2018
11585,3993,18-NOV-18,960426,1.78,2,WEST   ,46,2018
11590,720,18-NOV-18,4004061,3.54,2,CENTRAL,46,2018
11591,4778,18-NOV-18,442040,3.98,2,WEST   ,46,2018
11593,3398,18-NOV-18,96157,1.59,1,SOUTH  ,46,2018
11595,1873,18-NOV-18,2840944,6.0,2,CENTRAL,46,2018
11596,4713,18-NOV-18,93579,1.38,2,SOUTH  ,46,2018
11607,4506,18-NOV-18,1360338,9.27,1,SOUTH  ,46,2018
11613,1990,18-NOV-18,933424,2.99,1,CENTRAL,46,2018
11613,1990,18-NOV-18,5515852,7.38,2,CENTRAL,46,2018
11614,1245,18-NOV-18,679185,2.0,2,EAST   ,46,2018
11614,1245,18-NOV-18,6224190,3.14,1,EAST   ,46,2018
11619,3881,18-NOV-18,6878180,7.69,1,SOUTH  ,46,2018
11621,779,18-NOV-18,6785534,3.5,1,CENTRAL,46,2018
11626,2004,18-NOV-18,7592,1.05,1,EAST   ,46,2018
11626,2004,18-NOV-18,8948,3.11,1,EAST   ,46,2018
11627,2617,18-NOV-18,3740403,2.0,2,WEST   ,46,2018
11628,1885,18-NOV-18,137966,5.98,2,SOUTH  ,46,2018
11638,4126,19-NOV-18,6710465,1.0,1,CENTRAL,46,2018
11643,2371,19-NOV-18,490968,4.49,1,WEST   ,46,2018
11643,2371,19-NOV-18,5341190,6.49,1,WEST   ,46,2018
11646,2291,19-NOV-18,98681,1.19,1,SOUTH  ,46,2018
11652,590,19-NOV-18,2840944,9.0,3,CENTRAL,46,2018
11655,764,19-NOV-18,6606916,2.0,1,CENTRAL,46,2018
11659,982,19-NOV-18,72144,1.0,1,EAST   ,46,2018
11677,4606,19-NOV-18,1409495,14.8,1,WEST   ,46,2018
11677,4606,19-NOV-18,1338661,33.2,4,WEST   ,46,2018
11683,1265,19-NOV-18,711817,1.99,1,EAST   ,46,2018
11689,2519,19-NOV-18,9059,0.67,1,WEST   ,46,2018
11691,2322,19-NOV-18,1294571,0.89,1,WEST   ,46,2018
11691,2322,19-NOV-18,5948749,1.49,1,WEST   ,46,2018
11693,361,19-NOV-18,4068471,2.49,1,SOUTH  ,46,2018
11693,361,19-NOV-18,4505430,3.54,2,SOUTH  ,46,2018
11694,3811,19-NOV-18,89503,1.39,1,SOUTH  ,46,2018
11695,3811,19-NOV-18,1388056,3.51,1,SOUTH  ,46,2018
11697,4218,19-NOV-18,6231750,7.99,1,EAST   ,46,2018
11701,2319,19-NOV-18,97650,2.19,1,WEST   ,46,2018
11709,1261,19-NOV-18,5901991,2.5,1,CENTRAL,46,2018
11710,3205,19-NOV-18,386808,5.0,2,SOUTH  ,46,2018
11710,3205,19-NOV-18,72013,1.5,1,SOUTH  ,46,2018
11711,3319,19-NOV-18,5485486,6.49,1,EAST   ,46,2018
11712,4057,19-NOV-18,4017308,1.99,1,EAST   ,46,2018
11718,720,19-NOV-18,760802,5.49,1,CENTRAL,46,2018
11721,3105,19-NOV-18,6206181,4.99,1,SOUTH  ,46,2018
11732,4414,19-NOV-18,87931,1.69,1,CENTRAL,46,2018
11748,1020,19-NOV-18,8979,1.19,1,EAST   ,46,2018
11752,2391,20-NOV-18,628586,5.0,2,WEST   ,46,2018
11759,2077,20-NOV-18,4756895,3.69,1,EAST   ,46,2018
11761,594,20-NOV-18,3792849,4.38,2,CENTRAL,46,2018
11763,1034,20-NOV-18,5652995,5.0,2,EAST   ,46,2018
11763,1034,20-NOV-18,3808640,1.79,1,EAST   ,46,2018
11763,1034,20-NOV-18,8494,2.04,1,EAST   ,46,2018
11763,1034,20-NOV-18,4734913,2.29,1,EAST   ,46,2018
11763,1034,20-NOV-18,103442,2.49,1,EAST   ,46,2018
11782,3800,20-NOV-18,9210,1.38,1,CENTRAL,46,2018
11782,3800,20-NOV-18,6583822,1.99,1,CENTRAL,46,2018
11782,3800,20-NOV-18,100940,2.44,1,CENTRAL,46,2018
11794,4005,19-NOV-18,5463143,1.67,1,WEST   ,46,2018
11797,1082,19-NOV-18,273475,1.69,1,EAST   ,46,2018
11804,3904,19-NOV-18,132866,7.99,1,EAST   ,46,2018
11825,4405,20-NOV-18,6477955,3.0,2,EAST   ,46,2018
11825,4405,20-NOV-18,4277042,2.99,1,EAST   ,46,2018
11834,1495,20-NOV-18,4404169,2.07,3,CENTRAL,46,2018
11860,401,20-NOV-18,93574,1.0,2,CENTRAL,46,2018
11860,401,20-NOV-18,959525,2.99,1,CENTRAL,46,2018
11887,438,20-NOV-18,87650,1.77,1,CENTRAL,46,2018
11887,438,20-NOV-18,507900,9.98,2,CENTRAL,46,2018
11892,2148,20-NOV-18,5282783,2.99,1,CENTRAL,46,2018
11902,4879,20-NOV-18,551091,1.69,1,CENTRAL,46,2018
11903,3358,20-NOV-18,2650538,1.48,1,SOUTH  ,46,2018
11903,3358,20-NOV-18,813737,11.07,3,SOUTH  ,46,2018
11906,4974,20-NOV-18,962696,1.38,2,CENTRAL,46,2018
11912,1916,20-NOV-18,747098,2.99,1,WEST   ,46,2018
11912,1916,20-NOV-18,1290672,8.99,1,WEST   ,46,2018
11933,4458,20-NOV-18,87592,3.54,2,SOUTH  ,46,2018
11947,3247,21-NOV-18,5087293,2.79,1,SOUTH  ,46,2018
11947,3247,21-NOV-18,98230,4.97,1,SOUTH  ,46,2018
11951,210,21-NOV-18,99364,0.89,1,EAST   ,46,2018
11956,2011,21-NOV-18,441687,3.99,1,EAST   ,46,2018
